A_1_ratio_scaled_AAG	A_2_ratio_scaled_AAG	A_3_ratio_scaled_AAG	A_4_ratio_scaled_AAG	A_5_ratio_scaled_AAG	A_6_ratio_scaled_AAG	S_1_ratio_scaled_AAG	S_2_ratio_scaled_AAG	S_3_ratio_scaled_AAG	S_4_ratio_scaled_AAG	S_5_ratio_scaled_AAG	L_1_ratio_scaled_AAG	L_2_ratio_scaled_AAG	L_3_ratio_scaled_AAG	L_4_ratio_scaled_AAG	L_5_ratio_scaled_AAG	V_1_ratio_scaled_AAG	V_2_ratio_scaled_AAG	V_3_ratio_scaled_AAG	V_4_ratio_scaled_AAG	V_5_ratio_scaled_AAG	K_1_ratio_scaled_AAG	K_2_ratio_scaled_AAG	K_3_ratio_scaled_AAG	K_4_ratio_scaled_AAG	K_5_ratio_scaled_AAG	LA_1_ratio_scaled_AAG	LA_2_ratio_scaled_AAG	LA_3_ratio_scaled_AAG	LA_4_ratio_scaled_AAG	LA_5_ratio_scaled_AAG	LB_1_ratio_scaled_AAG	LB_2_ratio_scaled_AAG	LB_3_ratio_scaled_AAG	LB_4_ratio_scaled_AAG	LB_5_ratio_scaled_AAG	A_AAG	V_AAG	S_AAG	L_AAG	group_AAG	FDR_active_A_AAG	FDR_active_S_AAG	FDR_active_L_AAG	FDR_active_V_AAG	FDR_active_K_AAG	FDR_active_LA_AAG	FDR_active_LB_AAG	A_mean_log_ratio_AAG	S_mean_log_ratio_AAG	L_mean_log_ratio_AAG	V_mean_log_ratio_AAG	K_mean_log_ratio_AAG	LA_mean_log_ratio_AAG	LB_mean_log_ratio_AAG	A_1_ratio_scaled_CCT	A_2_ratio_scaled_CCT	A_3_ratio_scaled_CCT	A_4_ratio_scaled_CCT	A_5_ratio_scaled_CCT	A_6_ratio_scaled_CCT	S_1_ratio_scaled_CCT	S_2_ratio_scaled_CCT	S_3_ratio_scaled_CCT	S_4_ratio_scaled_CCT	S_5_ratio_scaled_CCT	L_1_ratio_scaled_CCT	L_2_ratio_scaled_CCT	L_3_ratio_scaled_CCT	L_4_ratio_scaled_CCT	L_5_ratio_scaled_CCT	V_1_ratio_scaled_CCT	V_2_ratio_scaled_CCT	V_3_ratio_scaled_CCT	V_4_ratio_scaled_CCT	V_5_ratio_scaled_CCT	K_1_ratio_scaled_CCT	K_2_ratio_scaled_CCT	K_3_ratio_scaled_CCT	K_4_ratio_scaled_CCT	K_5_ratio_scaled_CCT	LA_1_ratio_scaled_CCT	LA_2_ratio_scaled_CCT	LA_3_ratio_scaled_CCT	LA_4_ratio_scaled_CCT	LA_5_ratio_scaled_CCT	LB_1_ratio_scaled_CCT	LB_2_ratio_scaled_CCT	LB_3_ratio_scaled_CCT	LB_4_ratio_scaled_CCT	LB_5_ratio_scaled_CCT	A_CCT	V_CCT	S_CCT	L_CCT	group_CCT	FDR_active_A_CCT	FDR_active_S_CCT	FDR_active_L_CCT	FDR_active_V_CCT	FDR_active_K_CCT	FDR_active_LA_CCT	FDR_active_LB_CCT	A_mean_log_ratio_CCT	S_mean_log_ratio_CCT	L_mean_log_ratio_CCT	V_mean_log_ratio_CCT	K_mean_log_ratio_CCT	LA_mean_log_ratio_CCT	LB_mean_log_ratio_CCT	A_CCT_activity	A_AAG_activity	A_fold	A_pvalue	A_qvalue	S_CCT_activity	S_AAG_activity	S_fold	S_pvalue	S_qvalue	L_CCT_activity	L_AAG_activity	L_fold	L_pvalue	L_qvalue	V_CCT_activity	V_AAG_activity	V_fold	V_pvalue	V_qvalue	K_CCT_activity	K_AAG_activity	K_fold	K_pvalue	K_qvalue	LA_CCT_activity	LA_AAG_activity	LA_fold	LA_pvalue	LA_qvalue	LB_CCT_activity	LB_AAG_activity	LB_fold	LB_pvalue	LB_qvalue	qvalue_0_05_A	fold_1_5_A	active_A	final_sig_A	qvalue_0_05_S	fold_1_5_S	active_S	final_sig_S	qvalue_0_05_L	fold_1_5_L	active_L	final_sig_L	qvalue_0_05_V	fold_1_5_V	active_V	final_sig_V	qvalue_0_05_K	fold_1_5_K	active_K	final_sig_K	qvalue_0_05_LA	fold_1_5_LA	active_LA	final_sig_LA	qvalue_0_05_LB	fold_1_5_LB	active_LB	final_sig_LB	group2
CYP2D7_tv2	-0.880007749192887	-1.57211036988203	-0.754677974282342	-0.821719537292806	-1.49697767419607	-0.52000324981271	-2.75902200180408	-1.96763391144859	-1.77468879237861	-1.0738124276262	-0.351761176775957	0.344066270812714	0.361224307603807	0.393347347299652	0.393931381699056	0.482092701945444	-2.57811793855296	-1.05077199564436	-1.13984249004284	-2.25805460789645	-1.64256114992695	-2.14258715223847	-0.0671870877206162	-0.71309763886354	-0.497736081153689	-1.87335651692556	-2.34654445213777	-1.26841525720978	0.178019109828665	-0.433953929686312	-1.01926854053509	0.190844006495218	-2.65058425268096	-0.183693073445459	-2.13651338744024	-0.0104126443005911	0	0	0	1	promoter_candidate	0	0	1	0	0	0	0	-1.00758275910981	-1.58538366200669	0.394932401872134	-1.73386963641271	-1.05879289538037	-0.978032613948058	-0.958071870274406	-1.77261291465303	-1.86954179689543	-1.41062899442234	-1.20789372541822	-1.34698715076801	-1.62114940341887	-1.51674682981472	-2.97792827888159	-1.98718557209074	-2.92100786051441	-1.79998488596549	0.550554273127478	0.478065850242352	0.558947559049019	0.520569064611426	0.655843320241177	-2.64527208019208	-3.67296252178311	-1.36784711477954	-1.78849964954677	-1.69331124666347	-2.80487235465298	-1.03420711498308	-0.383506592361402	-0.862506070484549	-3.06183817888601	-1.31787511441101	-1.08808310141478	0.204577779699759	-0.408042905397752	-1.1197550410478	-0.222931381878046	-2.38502116239359	-1.24221981375041	-1.41040038391632	-0.982635340773664	0	0	0	1	promoter_candidate	0	0	1	0	0	0	0	-1.53813566426265	-2.24057068545339	0.55279601345429	-2.23357852259299	-1.6293860622736	-0.745835676514317	-1.2486416165424	-1.53813566426265	-1.00758275910981	0.530552905152844	0.0341662589992703	0.0642886854116704	-2.24057068545339	-1.58538366200669	0.655187023446704	0.296706170062471	0.447934314881133	0.55279601345429	0.394932401872134	-0.157863611582156	0.000640875272412441	0.000952751597727655	-2.23357852259299	-1.73386963641271	0.499708886180283	0.409865478033592	0.523418372767489	-1.6293860622736	-1.05879289538037	0.570593166893231	0.0972583037156175	0.369581554119346	-0.745835676514317	-0.978032613948058	-0.23219693743374	0.318640504157184	0.465705352229731	-1.2486416165424	-0.958071870274406	0.290569746267998	0.449873240589612	0.785765144437909	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0_0_0_1
CYP2E1	0.699814586903567	0.213079452776082	0.12673664673761	0.763026865652378	0.670551409625542	0.561126402082634	0.800153913322325	0.832465773902197	0.805847590564715	1.1134200530579	1.25291711643189	1.17659988987036	1.26726363952047	1.44665564087061	1.46878795502837	1.43148799441366	1.37022778885148	0.87953161235184	0.622949558736997	0.780108560871296	1.28282479034641	0.928624342498493	0.876806658140303	-0.635147489498213	0.544208257859417	-0.216660511445431	-0.5174369813134	-0.45601441578597	0.688949956306011	0.340404826969394	0.169255372109141	-0.846853868396369	0.346815648003191	-0.00528311884338597	-0.297773544308705	0.0386701086471251	0	0	0	1	promoter_candidate	1	1	1	1	1	1	1	0.505722560629635	0.960960889455807	1.35815902394069	0.987128462231605	0.299566251510914	0.0450317516570351	-0.152884954979629	0.33742753219664	0.125096225733879	0.0569287803814039	0.178935093250912	0.373879504004838	0.322107759500426	0.343990466503644	0.762345533055511	0.299547253653793	-0.45728121767322	0.134649918150018	1.4929655544175	1.44984591272374	1.55661786370851	1.54599131513503	1.58616380505648	0.513264517933839	0.561880221199365	0.883893460595206	0.883737181779041	0.768589635031893	0.0657490993123877	-0.553645002458802	-0.0483979441339217	-0.764713714235949	-0.73674630160273	0.0705879882595392	-0.352017005643084	1.16714555354883	0.364702678016479	0.429865636312683	-0.53441244395137	-1.2785086845989	0.126842992620833	0.0514621444697995	0.02247219877143	0	0	0	1	promoter_candidate	1	1	1	1	0	1	1	0.232395815844683	0.216650390737949	1.52631689020825	0.722273003307869	-0.407550772623803	0.336056970098889	-0.322428758537641	0.232395815844683	0.505722560629635	0.273326744784952	0.0171155881832174	0.0411513678849578	0.216650390737949	0.960960889455807	0.744310498717858	0.0489946853388822	0.145675037706066	1.52631689020825	1.35815902394069	-0.168157866267556	0.015128971966079	0.0172554453317357	0.722273003307869	0.987128462231605	0.264855458923736	0.262880647648458	0.380639450777228	-0.407550772623803	0.299566251510914	0.707117024134717	0.122370255395142	0.405644378522619	0.336056970098889	0.0450317516570351	-0.291025218441854	0.0534201874449948	0.171252370451239	-0.322428758537641	-0.152884954979629	0.169543803558012	0.670427662970124	0.880713574120956	1	0	1	0	0	2	1	0	1	0	1	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	1	0	0_0_0_1
CYP2E1_ATG	0.864465230777004	0.622630878042877	0.407462072064096	0.700100381044987	1.08017114795715	0.86045133232672	0.537166366855246	1.25618860587757	0.722048307081677	0.935023570623362	1.16805791143636	1.66437844883813	1.70231354777839	1.87066188833241	1.93180368149251	1.88038001531275	1.12413968473716	1.22159730960351	1.04203031083825	1.44896907373312	1.44013410601495	0.877669915003784	-0.543403517358565	1.59443682982717	1.11296527755461	-0.0274873257019736	-0.00473315302985801	-0.0229957914263393	1.27109174228585	0.803773525218557	1.13212343788202	-0.463193842976684	-0.382455483873352	0.415129101788012	-0.568739493211062	-0.0382811040630297	0	0	0	1	promoter_candidate	1	1	1	1	1	1	1	0.755880173702139	0.923696952374841	1.80990751635084	1.2553740969854	0.602836235865004	0.635851952186047	-0.207508164467223	0.187247233574287	0.324173031954886	0.152890643487256	0.240768340186562	0.107075523859154	-0.152469729775409	0.772520277919419	0.139654474878059	0.809623968700122	0.329744810569902	0.043689444701448	1.86854453132533	1.86660776272103	1.93740012618764	1.92283347428437	1.96241411126696	0.565912141155415	0.953335647227228	0.461357922851754	0.894339650306459	0.512729645806795	0.528531385554102	-0.272571549175378	-0.119489496567536	0.601692478669861	0.0151254221812703	-0.168926510542812	0.233342858085666	1.5799524749175	0.62516910527283	0.880431868670804	-0.915894030719543	-0.45315248128072	0.212077375548205	0.378613109211348	0.827116793229879	0	0	0	1	promoter_candidate	1	1	1	1	1	1	1	0.143280840547789	0.41904659535379	1.91156000115707	0.67753500146953	0.150657648132464	0.629993959280797	0.00975215319783393	0.143280840547789	0.755880173702139	0.61259933315435	0.00613438450050901	0.0218204818534087	0.41904659535379	0.923696952374841	0.504650357021051	0.15537347550349	0.303348214078243	1.91156000115707	1.80990751635084	-0.101652484806227	0.0538948609466116	0.057989083808578	0.67753500146953	1.2553740969854	0.577839095515868	0.00525024643466864	0.0397081744913289	0.150657648132464	0.602836235865004	0.45217858773254	0.259581129748198	0.569616056546045	0.629993959280797	0.635851952186047	0.00585799290524935	0.963093330135529	0.978161283149384	0.00975215319783393	-0.207508164467223	-0.217260317665057	0.492927298294311	0.806702448258966	1	2	1	2	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0_0_0_1
CYP3A4	-0.710411413115499	-0.23378926489205	-0.316958289191996	-0.25932203649269	-0.630321548663383	-0.32063750895585	1.40127359457875	1.3013206480168	1.36158826779699	1.41352952004861	1.62443775671814	1.00298109408376	1.19661705331256	1.37269273303637	1.44963528244565	1.45847074801182	0.600465350174099	0.645140156118671	0.150450655571406	0.863509212153948	0.459133475493324	0.0839593237652976	-0.2618619489818	0.119174907151535	-1.65885350055431	-0.428591564904527	-0.151156438836906	-0.0657534145748166	0.925628599238077	0.579707932711436	0.128840761403893	-0.552821591283627	-0.0691552622780323	0.448873066038858	0.0441684975402753	0.466512900816636	0	0	0	1	promoter_candidate	1	1	1	1	0	1	1	-0.411906676885245	1.42042995743186	1.29607938217803	0.54373976990229	-0.429234556704761	0.283453487988337	0.0675155221668221	-0.518572738394957	-0.640292568838418	-0.386692245328887	-0.667200321025739	-0.857976588168855	-0.749284964542564	0.94671772878016	1.24322354336674	1.27410957647046	1.10554744969656	0.985354108958853	0.732246067058566	0.781647649453046	0.946941573816006	1.00970211137399	1.04438140735414	0.35679097075367	0.446868622143061	-0.251247066897143	0.123994321065426	0.294999846195269	-0.658518889067082	-0.800492145308001	-0.333628296796583	-0.829778090425115	-0.799001158788639	-0.78472613720209	-0.104245036177999	0.585541852476918	-0.0558897197978107	0.119499791420274	-0.664733829456038	-0.846813717127276	0.600490012013354	0.162624860518022	-0.0238758810121609	0	0	0	1	promoter_candidate	1	1	1	1	0	1	1	-0.636669904383237	1.11099048145456	0.902983761811149	0.194281338652057	-0.684283716077084	-0.0479638498561415	-0.15446171101282	-0.636669904383237	-0.411906676885245	0.224763227497992	0.0765031959840232	0.11848109278639	1.11099048145456	1.42042995743186	0.309439475977304	0.0482126638525816	0.145010290120313	0.902983761811149	1.29607938217803	0.393095620366885	0.000221192169276611	0.000407349172261183	0.194281338652057	0.54373976990229	0.349458431250233	0.0297240318187189	0.0956819040776117	-0.684283716077084	-0.429234556704761	0.255049159372323	0.410831568327893	0.691226332024685	-0.0479638498561415	0.283453487988337	0.331417337844478	0.0723399594525812	0.204919376049312	-0.15446171101282	0.0675155221668221	0.221977233179642	0.285145064731161	0.696326035816848	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0_0_0_1
CYP3A5	3.22311360726909	3.05800267205174	2.75044821668234	2.60893504353864	2.83613457805105	2.99724375811152	1.08527640081892	1.92727491328085	1.51450638548583	1.70621881308225	1.43492688605649	1.22014240724026	1.30878727715932	1.37038176950602	1.52241588551671	1.4913516948759	3.80349246598661	3.70956749864869	3.1955084359593	3.48254835443036	3.55834920724323	1.40499715765475	0.927089023231148	0.921168750949036	1.30337438227903	1.13928428558364	1.60274906201296	1.42241717572574	1.45312769114165	1.17643621971186	1.19978431692073	1.29916457219476	1.20378786622474	1.49241872745259	1.09595514662469	1.3387608391541	0	0	0	1	promoter_candidate	1	1	1	1	1	1	1	2.91231297928406	1.53364067974487	1.38261580685964	3.54989319245364	1.13918271993952	1.37090289310259	1.28601743033018	2.6082471100542	2.67915907357109	2.2352727778385	2.44304657126412	2.46816075899801	2.5958966919733	0.73600439469652	1.30075574621892	1.09308436805829	1.15315121480348	1.28374683062252	1.52955591537377	1.43415666145499	1.39961312614902	1.41808451957117	1.51226839422029	3.09197702276222	3.07599066854705	2.69917315868877	2.7787618736648	3.03464821695012	1.12652305189641	1.14624123480369	1.04078521866024	1.12512371824437	0.734040031374485	1.17109753396391	1.11802944843897	1.46871835712952	1.07524286050116	1.13437920041493	1.23363024843205	1.37531156827816	1.36245074409221	1.19958136993516	1.16333599544877	0	0	0	1	promoter_candidate	1	1	1	1	1	1	1	2.50496383061654	1.11334851087995	1.45873572335385	2.9361101881226	1.03454265099584	1.1934934800897	1.26686198523727	2.50496383061654	2.91231297928406	0.407349148667527	0.00122708075768049	0.0081008127985856	1.11334851087995	1.53364067974487	0.42029216886492	0.00714738571133066	0.0655036878720775	1.45873572335385	1.38261580685964	-0.0761199164942059	0.330595385384464	0.337527922954781	2.9361101881226	3.54989319245364	0.613783004331043	0.000162902360228555	0.0126900938618044	1.03454265099584	1.13918271993952	0.104640068943684	0.427308527778971	0.70673745889558	1.1934934800897	1.37090289310259	0.177409413012894	0.0981443886079049	0.239669212305824	1.26686198523727	1.28601743033018	0.0191554450929059	0.789718552530989	0.932107200638849	1	0	1	0	0	0	1	0	0	0	1	0	1	2	1	2	0	0	1	0	0	0	1	0	0	0	1	0	0_0_0_1
CYP4A11	-1.78637393404808	-0.980126778777818	-0.697298615749855	-1.40240850483573	-1.77182693629659	-0.975355012567978	-1.01901512406739	-0.869862818455887	-0.92880231553598	-1.10194307726019	-0.913329582639127	-0.468833290094297	-0.52352542433506	-0.443778208727121	-0.458024015006064	-0.293987654296283	-0.866012889230008	-1.11888478043677	-1.75248005854175	-0.652976328598372	-0.823967698574509	-1.23683566498446	-1.42326537357492	-1.10924071753011	-1.74200961218286	-0.672514631627943	-1.09157636149264	-0.924660196401509	-0.38741153812551	-0.862554277492336	-1.18321202529886	-1.0347125259785	-0.766488262724431	-0.936024536543399	-1.74817562927822	-1.64659322688271	0	0	0	1	promoter_candidate	0	0	1	0	0	0	0	-1.26889829704601	-0.966590583591715	-0.437629718491765	-1.04286435107628	-1.23677319998006	-0.88988287976217	-1.22639883628145	-2.12341428399971	-1.71454818815322	-1.73196678131283	-1.80270877729147	-2.30088166504089	-1.79965706223499	-1.7824269455229	-1.46418551616283	-1.13680740461026	-1.49739093720488	-1.21882044018298	-1.14413356626953	-1.17452282612877	-1.27565005294366	-1.25351585703433	-1.09780961714068	-1.57284696754784	-2.06112283303705	-1.72193360219746	-1.26528313433483	-1.93755174291642	-2.07187430152856	-1.85282351693398	-1.54611563949784	-2.17133398975837	-1.74550432139949	-1.83663345735651	-1.63186305527675	-0.982913483256569	-0.121437842076253	-1.60479196199734	-1.16695787397736	-1.96597867794941	-0.327342417180058	-0.880112776314585	-1.19775126328419	0	0	0	1	promoter_candidate	0	0	0	0	0	0	0	-1.91219612633885	-1.41992624873677	-1.1891263839034	-1.71174765600672	-1.87753035382365	-1.23552795999269	-1.10762860174112	-1.91219612633885	-1.26889829704601	0.643297829292844	0.00203362698329292	0.010776839591736	-1.41992624873677	-0.966590583591715	0.453335665145054	0.0106799905143849	0.0749523658622149	-1.1891263839034	-0.437629718491765	0.75149666541163	3.38443584165081e-05	0.000117176689806488	-1.71174765600672	-1.04286435107628	0.668883304930441	0.0268513511696967	0.0937991146241872	-1.87753035382365	-1.23677319998006	0.640757153843589	0.00860779639294332	0.231223220348374	-1.23552795999269	-0.88988287976217	0.345645080230517	0.280817253325684	0.428095186576728	-1.10762860174112	-1.22639883628145	-0.118770234540331	0.76316901880537	0.921718861471912	1	2	0	0	0	0	0	0	1	2	1	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0_0_0_1
CYP4A11_ATG	-1.40800277183939	-1.05135198660177	-1.43595204457029	-1.59545609050095	-1.57770316240172	-1.56627297307063	-2.32599218499025	-2.01083771076713	-1.32783669468414	-0.729839792099329	-0.421443827190552	-0.183461789891153	-0.213439516015289	-0.151773798605118	-0.21559873957025	-0.00121877877771806	-0.581758222591674	-0.748275742549824	-1.44959493239744	-1.06422585235768	-1.65317449900826	-1.68573012178558	-1.76118586712722	-1.792561482756	-1.11091619236177	-1.18001043468994	-0.879587264621709	-0.895621061472884	-0.203003432820066	-0.972922482272352	-0.869044672786478	-0.553380630993113	-0.389617153105243	-0.544395809812099	-0.657674976874117	-1.14826086793637	0	0	0	1	promoter_candidate	0	0	1	0	0	0	0	-1.43912317149746	-1.36319004194628	-0.153098524571906	-1.09940584978097	-1.5060808197441	-0.764035782794698	-0.658665887744188	-1.77708850383004	-1.89549568950882	-2.13098147025126	-1.85461517163571	-1.84235615479694	-2.55788503910041	-2.20189087117627	-0.945899269962551	-1.39924232915729	-1.64286528721898	-1.48528281294133	-0.929353273761688	-1.00561973675441	-1.06758501831864	-1.15438608711076	-0.896857603384624	-1.63754093116118	-1.40101565018799	-1.66728641866974	-2.22124101023973	-1.26283171005443	-4.01582811640667	-1.43578984543253	-1.361675444025	-1.67526001486102	-1.81756277192776	-1.68011061293629	-1.78462784322873	-0.399943995510916	-1.0903126034798	-1.90416313276409	-1.30452702657613	-1.40582626041364	-0.764624703855436	-1.74175688525782	-0.870491763724681	0	0	0	1	promoter_candidate	0	0	0	0	0	0	0	-2.00973700485386	-1.53503611409129	-1.01076034386603	-1.63798314406261	-2.06122323853059	-1.37183163758396	-1.21744532796554	-2.00973700485386	-1.43912317149746	0.570613833356404	0.00685728836313085	0.0234290685740304	-1.53503611409129	-1.36319004194628	0.171846072145007	0.678829673454578	0.771982942512579	-1.01076034386603	-0.153098524571906	0.85766181929412	2.17444689497324e-05	9.20594636513129e-05	-1.63798314406261	-1.09940584978097	0.53857729428164	0.132175079817342	0.234543023183849	-2.06122323853059	-1.5060808197441	0.555142418786491	0.325041985135304	0.620607123579416	-1.37183163758396	-0.764035782794698	0.607795854789267	0.0319723051344144	0.145651612278999	-1.21744532796554	-0.658665887744188	0.558779440221353	0.0967284043817156	0.465132265514546	1	0	0	0	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0_0_0_1
CYP4A22	-0.379486038231246	-0.809116834376077	-1.15834088772961	-0.464799532042682	-0.763217773441679	-0.631888841728257	1.21896133933797	0.776628780034378	1.13803406651109	0.864929234803232	1.32287818984266	1.19211934856772	1.19302728918222	1.24962125676298	1.38280063338727	1.35541126798959	-0.334736959990126	-0.498336007473468	-0.16211967921557	0.486474247687141	0.00178223002591463	-0.471645845338717	-0.512521400403058	-3.24623438640646	0.213922177254634	-0.111817578743271	-0.230795904629129	-0.283223545186054	1.18837272959348	0.710686423496262	0.124372055843055	-0.597437196980948	0.199615826052707	1.00316490364182	0.0532868530427266	0.18179335099693	0	0	0	1	promoter_candidate	1	1	1	1	0	1	1	-0.701141651258258	1.06428632210587	1.27459595917796	-0.101387233793222	-0.825659406727375	0.301882351823524	0.168084747350646	-1.30977830340706	-1.17552179054188	-1.53289281058661	-1.09673930466409	-1.20105561146572	-0.7557385449951	0.0482671866159334	0.497861896773687	0.367159098442952	0.0840581536335164	0.337070311924484	1.2699694304888	1.22713345332663	1.05502097288468	1.18380110742163	1.27592007711181	-0.480312557287847	-0.576118890545431	-0.324586604234181	-0.60517542761708	-0.137589706140709	-1.04776712390522	-1.72195727567505	-0.824611920088308	-1.44541901173074	-0.459536289074431	-0.401136574173009	-0.424023895737437	1.31299605376024	0.33075871101277	0.151968237054028	-0.836373742455267	-0.154890411578116	0.389039820213523	-0.227890727225743	-0.454012109809898	0	0	0	1	promoter_candidate	0	1	1	1	0	1	1	-1.17862106094341	0.266883329478115	1.20236900824671	-0.42475663716505	-1.09985832409475	0.194112506383318	-0.2568254341711	-1.17862106094341	-0.701141651258258	0.477479409685152	0.00808276427057354	0.0263450768484385	0.266883329478115	1.06428632210587	0.797402992627751	0.00589756283828461	0.0612560193469828	1.20236900824671	1.27459595917796	0.0722269509312456	0.273696824785703	0.279802921926592	-0.42475663716505	-0.101387233793222	0.323369403371828	0.168464706165183	0.2762821181109	-1.09985832409475	-0.825659406727375	0.274198917367377	0.719996343002902	0.868230884209382	0.194112506383318	0.301882351823524	0.107769845440205	0.28320457031149	0.430051384547078	-0.2568254341711	0.168084747350646	0.424910181521746	0.00713069459317135	0.205733744002981	1	0	1	0	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0_0_0_1
CYP4A22_ATG	-0.0463375973859826	-0.248854397338095	-0.542712609875938	-0.66132758795097	-1.01218408288941	-0.263207551523	0.583138726469608	0.874524270937942	0.732960030408014	1.13651614002212	1.11532288141939	1.72098133651146	1.81391581452771	1.85564905092964	1.90137472346173	1.94324891293927	0.248338216054553	0.434130836956786	-0.330273073193389	-0.122392563330835	-0.020940061390513	-0.619220354998681	-0.380070946260533	0.333294444116237	-0.00526619251307597	0.440157929491723	0.13948371522732	-0.319745475733551	1.86905650010854	0.956540850099242	0.425164683477059	0.417880643732392	0.328470026550098	0.603883228860499	0.474546514950816	1.2292431805449	0	0	0	1	promoter_candidate	1	1	1	1	1	1	1	-0.462437304493899	0.888492409851416	1.84703396767396	0.0417726710193205	-0.0462210240328661	0.614100054635722	0.610804718927741	-1.03061252701817	-1.05644076639842	-1.57224343876261	-0.857294542850204	-1.61464413985697	-1.10520212746889	-0.301378462822771	-0.240296323419407	-0.313571812913969	-0.378321643532629	0.20230752010874	1.80616375215647	1.76765175060114	1.60310367134587	1.67406381404366	1.79418414013274	-0.749198618254986	-0.403666543409253	-0.961264842395378	-0.840354327645334	-0.43493969052986	-0.386949967638862	-1.27625766038407	-0.791146760826993	-0.248968999366844	-0.912383906554738	0.245942623478019	0.56114957441032	1.58690709239585	0.129863856315769	0.471282387938518	0.20912897221761	-0.0781495109188225	0.975526922655753	0.629316689816376	-0.327579277866664	0	0	0	1	promoter_candidate	0	1	1	1	0	1	1	-1.20607292372588	-0.206252144516007	1.72903342565598	-0.677884804446962	-0.723141458954301	0.599029106907696	0.28164875918085	-1.20607292372588	-0.462437304493899	0.743635619231979	0.00195945520703062	0.010749405678006	-0.206252144516007	0.888492409851416	1.09474455436742	0.000640340247809892	0.0277125029468836	1.72903342565598	1.84703396767396	0.118000542017985	0.130800012728455	0.136220868870944	-0.677884804446962	0.0417726710193205	0.719657475466283	0.00183790129627629	0.026513427959245	-0.723141458954301	-0.0462210240328661	0.676920434921435	0.0821343056562639	0.342153070086789	0.599029106907696	0.614100054635722	0.015070947728026	0.959439475829283	0.97572239121542	0.28164875918085	0.610804718927741	0.329155959746891	0.382264054094514	0.737088361731748	1	2	1	2	1	2	1	2	0	0	1	0	1	2	1	2	0	2	1	0	0	0	1	0	0	0	1	0	0_0_0_1
CYP4F2	2.66410041793002	2.71114684462979	2.46976579805409	2.53227740935516	2.51827371313257	2.71575402702711	3.72021391653855	3.88802003151814	3.97606884687062	4.00490171047836	3.96844424933477	2.36678140211484	2.35007950382893	2.37814576187315	2.45116645862571	2.49164740240359	4.06251370181604	4.1598190613405	3.70234259606616	3.87567627440998	3.94615079349511	2.75179328696323	2.35862257906465	1.85308861251052	1.74326386855239	1.60974152474316	1.76565857940891	1.79923260184333	2.37869931545562	2.16759048570642	1.84566406171939	1.90937563620634	1.54677853484476	2.0425359602895	2.22732778497009	2.15339183579546	0	0	0	1	promoter_candidate	1	1	1	1	1	1	1	2.60188636835479	3.91152975094809	2.40756410576924	3.94930048542556	2.06330197436679	1.99136900882673	1.97588195042123	2.50104126085266	2.36679239796798	2.11552510202448	2.35266111013506	2.37349098482682	2.46362676495807	3.41264430660842	3.34436447749447	3.34811134435681	3.67795909564547	3.77688657360797	3.45923815858704	3.40764264278644	3.34211739361518	3.30374981153912	3.5202526147115	3.48448363933226	3.45498572741442	3.31910728687061	3.23392953457537	3.48872316717874	1.86179481509178	1.85541152244297	1.43743993924442	1.33678287684149	1.67845652400464	2.04909660239318	1.94210830817281	3.32463420054037	2.49980703899901	2.3919345777497	1.87431798007996	1.66024539141609	2.25294578347206	2.17478142994021	1.96918099273886	0	0	0	1	promoter_candidate	1	1	1	1	1	1	1	2.36218960346084	3.51199315954263	3.40660012424786	3.39624587107428	1.63397713552506	2.44151614557101	1.98629431552944	2.36218960346084	2.60188636835479	0.239696764893945	0.00142835557293426	0.00883086501044279	3.51199315954263	3.91152975094809	0.399536591405458	0.00772265835830327	0.0661093501221785	3.40660012424786	2.40756410576924	-0.999036018478611	1.89699324746846e-05	8.49286057343636e-05	3.39624587107428	3.94930048542556	0.553054614351276	0.000719301252127886	0.0186778558469208	1.63397713552506	2.06330197436679	0.42932483884173	0.0482531630536997	0.315875748057412	2.44151614557101	1.99136900882673	-0.450147136744281	0.0323177920152662	0.145523468091863	1.98629431552944	1.97588195042123	-0.0104123651082044	0.886948633013203	0.966339839324874	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0_0_0_1
