A_1_ratio	A_2_ratio	A_3_ratio	A_4_ratio	A_5_ratio	A_6_ratio	S_1_ratio	S_2_ratio	S_3_ratio	S_4_ratio	S_5_ratio	L_1_ratio	L_2_ratio	L_3_ratio	L_4_ratio	L_5_ratio	V_1_ratio	V_2_ratio	V_3_ratio	V_4_ratio	V_5_ratio	Promoters	enhancer_type	group	raw_names	A	V	S	L	L_DESeq2_Active	A_DESeq2_Active	S_DESeq2_Active	V_DESeq2_Active	A_1_ratio	A_2_ratio	A_3_ratio	A_4_ratio	A_5_ratio	A_6_ratio	S_1_ratio	S_2_ratio	S_3_ratio	S_4_ratio	S_5_ratio	L_1_ratio	L_2_ratio	L_3_ratio	L_4_ratio	L_5_ratio	V_1_ratio	V_2_ratio	V_3_ratio	V_4_ratio	V_5_ratio
ALDOB_tv2:::CCT	-1.38168481419793	-1.91502439661963	-1.75461849148672	-1.4252336958902	-1.78407059174551	-1.70661755968798	-2.17917426313162	-2.49494377121042	-2.35675245407479	-2.6308692864811	-1.16841104557565	-1.88314270248941	-1.77513449794778	-1.8328641657474	-1.70818487736988	-1.89774184734306	-1.19852707117831	-1.30991149812839	-1.51169835918744	-1.87458126071156	-2.13362863867288	ALDOB_tv2	CCT	promoter_candidate	promoter_candidate459	0	0	0	1	0	0	0	0	-1.38168481419793	-1.91502439661963	-1.75461849148672	-1.4252336958902	-1.78407059174551	-1.70661755968798	-2.17917426313162	-2.49494377121042	-2.35675245407479	-2.6308692864811	-1.16841104557565	-1.88314270248941	-1.77513449794778	-1.8328641657474	-1.70818487736988	-1.89774184734306	-1.19852707117831	-1.30991149812839	-1.51169835918744	-1.87458126071156	-2.13362863867288
ALDOC:::AAG	0.599505564430597	0.384468970586391	0.0147313363200226	0.94826215355471	-0.263348977510461	0.322422950201565	1.10279289178087	0.832856461479206	0.622956095741803	-0.404621410986971	-0.0935919518333481	-0.00290253482248928	0.0273947158708218	-0.0383328673913074	-0.0767223870023603	-0.149147265723389	1.29317637981338	0.296008647325301	1.05795023348769	0.396336177827209	0.30943256057954	ALDOC	AAG	promoter_candidate	promoter_candidate134	1	0	0	0	1	1	1	1	0.599505564430597	0.384468970586391	0.0147313363200226	0.94826215355471	-0.263348977510461	0.322422950201565	1.10279289178087	0.832856461479206	0.622956095741803	-0.404621410986971	-0.0935919518333481	-0.00290253482248928	0.0273947158708218	-0.0383328673913074	-0.0767223870023603	-0.149147265723389	1.29317637981338	0.296008647325301	1.05795023348769	0.396336177827209	0.30943256057954
ALDOC:::CCT	-0.217192846752866	-0.0187597023308399	0.0687989081398806	-0.61639537501868	0.539543192747021	0.0340365222751114	-0.0408815366429355	-0.632032725679294	-1.5484667637518	-1.12853797945842	-0.229876568226875	-0.357763909345452	-0.448825531927461	-0.520532763799132	-0.508870615241973	-0.541941862726843	-0.765353723057281	-0.0876275752839423	0.795324575284831	-0.823840501978453	0.00674088853374967	ALDOC	CCT	promoter_candidate	promoter_candidate134	1	0	0	0	0	1	0	1	-0.217192846752866	-0.0187597023308399	0.0687989081398806	-0.61639537501868	0.539543192747021	0.0340365222751114	-0.0408815366429355	-0.632032725679294	-1.5484667637518	-1.12853797945842	-0.229876568226875	-0.357763909345452	-0.448825531927461	-0.520532763799132	-0.508870615241973	-0.541941862726843	-0.765353723057281	-0.0876275752839423	0.795324575284831	-0.823840501978453	0.00674088853374967
AMBP:::AAG	-1.34515421216952	-1.11067225711887	-1.44732808544201	-1.39709722129055	-1.48522126867029	-1.12752138359717	-1.64839336420702	-2.51477608270187	-2.30366045492207	-0.936842300517819	-0.922718019866642	0.102804436589169	0.101101568657503	-0.0186752598064066	-0.0540931251861179	0.102689471870816	-1.49517315256214	-2.44536298249878	-2.51195581109473	-1.76278407559139	-2.40926114257144	AMBP	AAG	promoter_candidate	promoter_candidate450	0	0	0	1	1	0	0	0	-1.34515421216952	-1.11067225711887	-1.44732808544201	-1.39709722129055	-1.48522126867029	-1.12752138359717	-1.64839336420702	-2.51477608270187	-2.30366045492207	-0.936842300517819	-0.922718019866642	0.102804436589169	0.101101568657503	-0.0186752598064066	-0.0540931251861179	0.102689471870816	-1.49517315256214	-2.44536298249878	-2.51195581109473	-1.76278407559139	-2.40926114257144
AMBP:::CCT	-1.86279402698512	-2.16125300323386	-1.66637605242746	-1.45142176491678	-2.55905548835967	-1.96027908084122	-2.33843283506151	-1.44055278597336	-0.979358636344789	-3.32524270357566	-2.61219644732735	0.322853876728614	0.391206765445825	0.117982342182321	0.0751944278518867	0.237217845343133	-1.7700673967353	-2.56692340300871	-2.61459629290469	-2.77875337933113	-1.56549046913304	AMBP	CCT	promoter_candidate	promoter_candidate450	0	0	0	1	1	0	0	0	-1.86279402698512	-2.16125300323386	-1.66637605242746	-1.45142176491678	-2.55905548835967	-1.96027908084122	-2.33843283506151	-1.44055278597336	-0.979358636344789	-3.32524270357566	-2.61219644732735	0.322853876728614	0.391206765445825	0.117982342182321	0.0751944278518867	0.237217845343133	-1.7700673967353	-2.56692340300871	-2.61459629290469	-2.77875337933113	-1.56549046913304
AMDHD1:::AAG	-1.03151346575646	0.178822268785059	0.0709673663874456	-0.148823153150262	0.0797614581094241	-0.0522983892832129	-3.62496452974221	-2.33779836381263	-0.046451249711059	-0.0456899995100375	-2.02051835701693	-0.623139932390779	-0.587104917482484	-0.610075385044918	-0.837333108756528	-0.871574586893724	0.397516214296899	-0.239006649694202	0.360550832374485	-0.392842405621666	-0.484542691338856	AMDHD1	AAG	promoter_candidate	promoter_candidate768	0	0	0	1	0	0	0	1	-1.03151346575646	0.178822268785059	0.0709673663874456	-0.148823153150262	0.0797614581094241	-0.0522983892832129	-3.62496452974221	-2.33779836381263	-0.046451249711059	-0.0456899995100375	-2.02051835701693	-0.623139932390779	-0.587104917482484	-0.610075385044918	-0.837333108756528	-0.871574586893724	0.397516214296899	-0.239006649694202	0.360550832374485	-0.392842405621666	-0.484542691338856
AMDHD1:::CCT	-0.913292990203305	-0.866559068752598	-1.65986375152597	-1.26794930412935	-1.58671229768602	-1.47774793458086	-0.341259831117201	-3.24660891875082	-1.87761843305627	-3.96026166692164	-1.19633050722436	-1.8152462281526	-2.01540749340828	-1.91026448452316	-2.0702021375434	-1.90390256716287	-5.41259750563396	-3.83903201378501	-1.97141955201674	-1.65324925215561	-2.09574519119397	AMDHD1	CCT	promoter_candidate	promoter_candidate768	0	0	0	1	0	0	0	0	-0.913292990203305	-0.866559068752598	-1.65986375152597	-1.26794930412935	-1.58671229768602	-1.47774793458086	-0.341259831117201	-3.24660891875082	-1.87761843305627	-3.96026166692164	-1.19633050722436	-1.8152462281526	-2.01540749340828	-1.91026448452316	-2.0702021375434	-1.90390256716287	-5.41259750563396	-3.83903201378501	-1.97141955201674	-1.65324925215561	-2.09574519119397
AMPD1:::AAG	-0.711166022557545	-1.75295966242105	-1.94372929125046	-1.25341707582428	-2.05961272075931	-1.72162730295726	0.314996602481765	-2.0976633114537	-0.451539694721613	-0.28639363740552	-1.23047072410462	-1.39311631040512	-1.13442326190812	-0.911092726466681	-1.16293756241213	-1.25210697040827	-2.46487988589816	-1.41573222522443	-1.20187837904448	-1.33704313543645	-0.288561835894935	AMPD1	AAG	promoter_candidate	promoter_candidate351	0	0	1	0	0	0	0	0	-0.711166022557545	-1.75295966242105	-1.94372929125046	-1.25341707582428	-2.05961272075931	-1.72162730295726	0.314996602481765	-2.0976633114537	-0.451539694721613	-0.28639363740552	-1.23047072410462	-1.39311631040512	-1.13442326190812	-0.911092726466681	-1.16293756241213	-1.25210697040827	-2.46487988589816	-1.41573222522443	-1.20187837904448	-1.33704313543645	-0.288561835894935
AMPD1:::CCT	-1.18484997945514	-1.55909770110247	-0.649676864067545	-1.55177406816055	-1.87999630098613	-0.788422732417427	-0.337116942233636	0.558616371695713	-0.6197692765478	-0.471196017367272	-0.857973649590555	-1.24547315967474	-1.22403196494601	-1.74475592559197	-2.02760911979517	-2.01423110066362	-2.35646598801705	-0.875746847586892	-3.22980768589796	-3.15035361769186	-2.25474261710541	AMPD1	CCT	promoter_candidate	promoter_candidate351	0	0	1	0	0	0	1	0	-1.18484997945514	-1.55909770110247	-0.649676864067545	-1.55177406816055	-1.87999630098613	-0.788422732417427	-0.337116942233636	0.558616371695713	-0.6197692765478	-0.471196017367272	-0.857973649590555	-1.24547315967474	-1.22403196494601	-1.74475592559197	-2.02760911979517	-2.01423110066362	-2.35646598801705	-0.875746847586892	-3.22980768589796	-3.15035361769186	-2.25474261710541
ANG:::AAG	-2.63762104215511	-2.97865248170852	-1.7878705766445	-1.55316889187142	-1.25152622044423	-1.74546595678159	-1.53117296030559	-2.23902680421488	-2.83834496565343	-3.11673799382064	-1.8013962656952	0.0353639609565125	0.0345784914597466	-0.134553682241779	-0.0127041610315606	-0.0220099252256138	-2.71400076583483	-2.55109376259448	-2.49388884983001	-1.87633999263047	-1.67495568459233	ANG	AAG	promoter_candidate	promoter_candidate489	0	0	0	1	1	0	0	0	-2.63762104215511	-2.97865248170852	-1.7878705766445	-1.55316889187142	-1.25152622044423	-1.74546595678159	-1.53117296030559	-2.23902680421488	-2.83834496565343	-3.11673799382064	-1.8013962656952	0.0353639609565125	0.0345784914597466	-0.134553682241779	-0.0127041610315606	-0.0220099252256138	-2.71400076583483	-2.55109376259448	-2.49388884983001	-1.87633999263047	-1.67495568459233
ANG:::CCT	-3.04930400744429	-2.68415004317389	-2.43139661518529	-1.13767436622838	-2.45473606210896	-1.78042306799385	-2.85064885196348	-5.03147706983758	-3.19384997161085	-4.63032586668215	-5.11486331321362	0.500234667783607	0.453375390237141	0.273684502861073	0.164642073855546	0.229040704824366	-2.07870308359492	-0.437196980081475	-1.74541171121945	-3.14526780818216	-4.13676974483291	ANG	CCT	promoter_candidate	promoter_candidate489	0	0	0	1	1	0	0	0	-3.04930400744429	-2.68415004317389	-2.43139661518529	-1.13767436622838	-2.45473606210896	-1.78042306799385	-2.85064885196348	-5.03147706983758	-3.19384997161085	-4.63032586668215	-5.11486331321362	0.500234667783607	0.453375390237141	0.273684502861073	0.164642073855546	0.229040704824366	-2.07870308359492	-0.437196980081475	-1.74541171121945	-3.14526780818216	-4.13676974483291
ANGPTL3:::AAG	-1.64459108265152	-3.29644128638249	-0.41260745900126	-0.436935719427511	-0.956333468527049	-2.07603746443867	-3.84299121910734	-3.92172453061425	-5.01442857860619	-4.49396577773649	-4.45409172235827	1.38623805029383	1.23620529481545	1.346936672347	1.34001181499756	1.37502441604012	-4.58592924691536	-2.11216482278166	-2.45572252946021	-0.350443550990553	-2.24484515866841	ANGPTL3	AAG	promoter_candidate	promoter_candidate639	0	0	0	1	1	0	0	0	-1.64459108265152	-3.29644128638249	-0.41260745900126	-0.436935719427511	-0.956333468527049	-2.07603746443867	-3.84299121910734	-3.92172453061425	-5.01442857860619	-4.49396577773649	-4.45409172235827	1.38623805029383	1.23620529481545	1.346936672347	1.34001181499756	1.37502441604012	-4.58592924691536	-2.11216482278166	-2.45572252946021	-0.350443550990553	-2.24484515866841
ANGPTL3:::CCT	-0.6042780724751	-3.25203565396204	-1.43155798609933	-1.99842531379617	-3.49244047215273	-4.22343256017495	-1.57658737253372	-4.27316417407619	-2.96063137053122	-3.96185940876011	-2.36266893107602	1.76280225176363	1.53094392127644	1.67623651157764	1.64450652806327	1.54654621206592	-1.99946090800298	-3.21079333520593	-3.66052483515131	-1.75418881248883	-3.78485047432854	ANGPTL3	CCT	promoter_candidate	promoter_candidate639	0	0	0	1	1	0	0	0	-0.6042780724751	-3.25203565396204	-1.43155798609933	-1.99842531379617	-3.49244047215273	-4.22343256017495	-1.57658737253372	-4.27316417407619	-2.96063137053122	-3.96185940876011	-2.36266893107602	1.76280225176363	1.53094392127644	1.67623651157764	1.64450652806327	1.54654621206592	-1.99946090800298	-3.21079333520593	-3.66052483515131	-1.75418881248883	-3.78485047432854
ANGPTL4:::AAG	2.86633624004887	2.82821990194149	2.6940516772286	2.58013043841919	2.91151138838157	3.20896823691066	3.19966645504824	3.43944951646409	3.31311297336713	3.52303686794126	3.8314075240031	2.89821731554036	2.99480331720987	3.162613821353	3.25794233204692	3.13324556313462	3.27833595227855	3.18681531984765	3.40663064435512	2.97128290186478	3.20134963652918	ANGPTL4	AAG	promoter_candidate	promoter_candidate742	0	0	0	1	1	1	1	1	2.86633624004887	2.82821990194149	2.6940516772286	2.58013043841919	2.91151138838157	3.20896823691066	3.19966645504824	3.43944951646409	3.31311297336713	3.52303686794126	3.8314075240031	2.89821731554036	2.99480331720987	3.162613821353	3.25794233204692	3.13324556313462	3.27833595227855	3.18681531984765	3.40663064435512	2.97128290186478	3.20134963652918
ANGPTL4:::CCT	2.57961558897099	2.62169913131958	2.20897915396958	2.73251033921511	1.98709561071676	2.41812433297633	2.25545105493172	2.60135243785788	2.73690998505254	2.88421478603521	2.7001712959349	2.64167823420839	2.59438394722806	2.66027547074114	2.71972950181747	2.66872021722626	2.50961440207617	2.77607771376563	2.62631155114691	2.52989848309017	2.77063311997569	ANGPTL4	CCT	promoter_candidate	promoter_candidate742	0	0	0	1	1	1	1	1	2.57961558897099	2.62169913131958	2.20897915396958	2.73251033921511	1.98709561071676	2.41812433297633	2.25545105493172	2.60135243785788	2.73690998505254	2.88421478603521	2.7001712959349	2.64167823420839	2.59438394722806	2.66027547074114	2.71972950181747	2.66872021722626	2.50961440207617	2.77607771376563	2.62631155114691	2.52989848309017	2.77063311997569
ANGPTL8:::AAG	-0.629187048473866	-1.45957617243434	-0.917719388440456	-0.299988764228659	-0.493322414112588	-0.713525013053067	-0.655196852992572	-0.409840042358496	-0.46017789891295	-0.0498504894437364	-0.382001369389443	2.41821460519819	2.38986522747816	2.43022556046953	2.50863960822744	2.43469441589833	-1.02784714006072	-1.79400618020654	-0.819037008002109	-0.799022307930914	-0.765223015148932	ANGPTL8	AAG	promoter_candidate	promoter_candidate637	0	0	0	1	1	0	1	0	-0.629187048473866	-1.45957617243434	-0.917719388440456	-0.299988764228659	-0.493322414112588	-0.713525013053067	-0.655196852992572	-0.409840042358496	-0.46017789891295	-0.0498504894437364	-0.382001369389443	2.41821460519819	2.38986522747816	2.43022556046953	2.50863960822744	2.43469441589833	-1.02784714006072	-1.79400618020654	-0.819037008002109	-0.799022307930914	-0.765223015148932
ANGPTL8:::CCT	-1.00849943891956	-1.00015928047679	-0.909816342697821	-0.690006943120202	-1.55029381406889	-1.50877280085691	-1.23047004146641	0.0202385102223009	-0.859434283006278	-0.243360815000862	-1.29251480211666	3.45701461928958	3.41415203625407	3.45970419982667	3.47994023080738	3.48871069420029	-1.24201094332918	-1.60947504041595	-1.9423663551799	-1.42986194854428	-2.12825651997658	ANGPTL8	CCT	promoter_candidate	promoter_candidate637	0	0	0	1	1	0	0	0	-1.00849943891956	-1.00015928047679	-0.909816342697821	-0.690006943120202	-1.55029381406889	-1.50877280085691	-1.23047004146641	0.0202385102223009	-0.859434283006278	-0.243360815000862	-1.29251480211666	3.45701461928958	3.41415203625407	3.45970419982667	3.47994023080738	3.48871069420029	-1.24201094332918	-1.60947504041595	-1.9423663551799	-1.42986194854428	-2.12825651997658
ANGPTL8_ATG:::AAG	-1.027246033444	-0.913259098999818	-0.422946594661799	-0.620060771235942	-0.692813482727078	-0.477455951499616	-0.220180525327272	-0.630374508930065	-0.138049601192849	0.597443166689877	-0.52242180010323	2.83047927418993	2.79668039200081	2.82120439098545	2.89742648718509	2.7929036583447	-1.08495256801768	-1.34034965948534	-1.56460791268783	-0.928929274718575	-0.872171593357978	ANGPTL8_ATG	AAG	promoter_candidate	promoter_candidate638	0	0	0	1	1	0	1	0	-1.027246033444	-0.913259098999818	-0.422946594661799	-0.620060771235942	-0.692813482727078	-0.477455951499616	-0.220180525327272	-0.630374508930065	-0.138049601192849	0.597443166689877	-0.52242180010323	2.83047927418993	2.79668039200081	2.82120439098545	2.89742648718509	2.7929036583447	-1.08495256801768	-1.34034965948534	-1.56460791268783	-0.928929274718575	-0.872171593357978
ANGPTL8_ATG:::CCT	-1.35995759026361	-1.53678150883823	-1.22375933145842	-0.989467900839233	-1.5585469785013	-1.42507670077981	-0.53483263875927	-1.2429435380443	-1.19359013966661	-1.16243208701406	-1.11883071490699	3.87557959090627	3.81504733873315	3.85272721379725	3.86697662956831	3.86896674457121	-2.16288496617266	-1.77816312547573	-1.57982512291535	-1.76084201540427	-1.54016637578812	ANGPTL8_ATG	CCT	promoter_candidate	promoter_candidate638	0	0	0	1	1	0	0	0	-1.35995759026361	-1.53678150883823	-1.22375933145842	-0.989467900839233	-1.5585469785013	-1.42507670077981	-0.53483263875927	-1.2429435380443	-1.19359013966661	-1.16243208701406	-1.11883071490699	3.87557959090627	3.81504733873315	3.85272721379725	3.86697662956831	3.86896674457121	-2.16288496617266	-1.77816312547573	-1.57982512291535	-1.76084201540427	-1.54016637578812
ANKRD1:::AAG	-0.462975153749031	-1.07785789785545	-1.06550792577442	-0.776482156904952	-0.605312680675739	-0.923331100640879	1.5131260842973	1.51979592113185	0.938758696636452	1.42673190208941	1.61553029260555	-1.24428009578169	-1.11918504795151	-1.20541598649003	-1.16638780510593	-1.13605438503709	-0.514417495694388	-0.509984490551901	-1.62715906049447	-0.448942640506136	-0.335715405076069	ANKRD1	AAG	promoter_candidate	promoter_candidate20	1	0	0	0	0	0	1	0	-0.462975153749031	-1.07785789785545	-1.06550792577442	-0.776482156904952	-0.605312680675739	-0.923331100640879	1.5131260842973	1.51979592113185	0.938758696636452	1.42673190208941	1.61553029260555	-1.24428009578169	-1.11918504795151	-1.20541598649003	-1.16638780510593	-1.13605438503709	-0.514417495694388	-0.509984490551901	-1.62715906049447	-0.448942640506136	-0.335715405076069
ANKRD1:::CCT	-0.986047683676667	-1.03001877463383	-0.995959759507824	-1.13359457859151	-0.926426627153774	-1.43819870017271	1.29673340935446	1.63599713748569	2.14809105312673	2.21670260020005	1.60127547557022	-2.27032338360905	-2.28620348045944	-2.33515634546156	-2.31421416629185	-2.32881764064739	-0.866255504341182	-1.05584481091146	-1.05426574843765	-0.35054318148108	-0.262498070161792	ANKRD1	CCT	promoter_candidate	promoter_candidate20	1	0	0	0	0	0	1	0	-0.986047683676667	-1.03001877463383	-0.995959759507824	-1.13359457859151	-0.926426627153774	-1.43819870017271	1.29673340935446	1.63599713748569	2.14809105312673	2.21670260020005	1.60127547557022	-2.27032338360905	-2.28620348045944	-2.33515634546156	-2.31421416629185	-2.32881764064739	-0.866255504341182	-1.05584481091146	-1.05426574843765	-0.35054318148108	-0.262498070161792
ANPEP:::AAG	0.0869461577075243	0.655607290145183	0.963766696267014	-0.114987263245962	-0.22245629491384	1.3317928705513	1.64917150118881	1.56665291921867	-2.85409786056544	1.4567560915681	1.39794671473789	0.293668208379924	0.14504613022395	0.111690336753914	0.407653032893417	0.375065182391223	-1.13967810584416	-0.222955272391219	-1.36094598759367	-0.804688539954965	2.62038988725445	ANPEP	AAG	promoter_candidate	promoter_candidate620	0	0	0	1	1	1	1	1	0.0869461577075243	0.655607290145183	0.963766696267014	-0.114987263245962	-0.22245629491384	1.3317928705513	1.64917150118881	1.56665291921867	-2.85409786056544	1.4567560915681	1.39794671473789	0.293668208379924	0.14504613022395	0.111690336753914	0.407653032893417	0.375065182391223	-1.13967810584416	-0.222955272391219	-1.36094598759367	-0.804688539954965	2.62038988725445
ANPEP:::CCT	0.301247358927314	-1.78063362092095	-0.409652115267519	-0.744427712839371	1.01678425974515	-1.62270395117876	1.81097151662979	2.81817493687424	1.23238881435042	2.26274901064796	1.21079182402769	-0.48398095148318	-0.443294241245423	-0.610240429762187	-0.600638018317328	-0.406562640989341	1.17216191533551	0.839868590440629	0.764854925613052	-2.12785442518089	1.32130348675608	ANPEP	CCT	promoter_candidate	promoter_candidate620	0	0	0	1	0	0	1	1	0.301247358927314	-1.78063362092095	-0.409652115267519	-0.744427712839371	1.01678425974515	-1.62270395117876	1.81097151662979	2.81817493687424	1.23238881435042	2.26274901064796	1.21079182402769	-0.48398095148318	-0.443294241245423	-0.610240429762187	-0.600638018317328	-0.406562640989341	1.17216191533551	0.839868590440629	0.764854925613052	-2.12785442518089	1.32130348675608
ANXA2:::AAG	3.23469102842228	2.66330830006057	1.54792107521848	0.614713467537353	2.12004185948965	1.60106691643166	4.04960799107608	3.73734414132308	0.396060384268124	1.04110203208991	0.923731930405377	1.95916149326587	2.0644740112904	2.28360031179306	2.22246411624294	2.31526704328633	1.82860546121607	3.8140905888298	0.744781055734458	2.67985053562292	1.86479354160708	ANXA2	AAG	promoter_candidate	promoter_candidate279	1	0	0	0	1	1	1	1	3.23469102842228	2.66330830006057	1.54792107521848	0.614713467537353	2.12004185948965	1.60106691643166	4.04960799107608	3.73734414132308	0.396060384268124	1.04110203208991	0.923731930405377	1.95916149326587	2.0644740112904	2.28360031179306	2.22246411624294	2.31526704328633	1.82860546121607	3.8140905888298	0.744781055734458	2.67985053562292	1.86479354160708
ANXA2:::CCT	1.72452774906338	2.58856672904999	1.55216708672586	1.86141554174368	-1.13912160979505	2.82226766482848	2.46586412384666	0.742079132630794	-0.143364280204726	1.60533931072144	-0.561185861306263	1.45639250124271	1.56946968514066	1.35660425314706	1.78530275126316	1.45698589627579	1.9571129172428	2.23324458071938	0.98703824965596	-0.015167835853873	-0.568548048566691	ANXA2	CCT	promoter_candidate	promoter_candidate279	1	0	0	0	1	1	1	1	1.72452774906338	2.58856672904999	1.55216708672586	1.86141554174368	-1.13912160979505	2.82226766482848	2.46586412384666	0.742079132630794	-0.143364280204726	1.60533931072144	-0.561185861306263	1.45639250124271	1.56946968514066	1.35660425314706	1.78530275126316	1.45698589627579	1.9571129172428	2.23324458071938	0.98703824965596	-0.015167835853873	-0.568548048566691
AOX1:::AAG	-0.712333102826513	-0.697054437818814	-0.246398643407029	-0.8365058949303	-0.479491400486006	-0.543743486536825	-1.32437996540441	-2.18184153127242	-1.35407836807021	-1.32648657046608	-1.35544481261007	-0.734696477087214	-0.541679562316502	-0.598798538491067	-0.582522769559837	-0.682693212914501	-1.48166751889631	-1.07929287513364	-0.553089405049727	-0.689074344707006	-0.642944075034039	AOX1	AAG	promoter_candidate	promoter_candidate574	0	0	0	1	0	0	0	0	-0.712333102826513	-0.697054437818814	-0.246398643407029	-0.8365058949303	-0.479491400486006	-0.543743486536825	-1.32437996540441	-2.18184153127242	-1.35407836807021	-1.32648657046608	-1.35544481261007	-0.734696477087214	-0.541679562316502	-0.598798538491067	-0.582522769559837	-0.682693212914501	-1.48166751889631	-1.07929287513364	-0.553089405049727	-0.689074344707006	-0.642944075034039
AOX1:::CCT	-1.60775873072054	-1.01551141687641	-1.01068535686164	-1.14300173923212	-1.2153915316658	-1.69433000249692	-0.974390923687067	-2.44987897190529	-2.03140368172868	-2.06185991364436	-1.63975705526276	-0.918627695088773	-0.879520680861783	-1.0317467492824	-1.02277024368708	-0.922635052885931	-1.44636420182504	-1.21593798848138	-2.15025352507888	-2.06730225003994	-1.61072837742322	AOX1	CCT	promoter_candidate	promoter_candidate574	0	0	0	1	0	0	0	0	-1.60775873072054	-1.01551141687641	-1.01068535686164	-1.14300173923212	-1.2153915316658	-1.69433000249692	-0.974390923687067	-2.44987897190529	-2.03140368172868	-2.06185991364436	-1.63975705526276	-0.918627695088773	-0.879520680861783	-1.0317467492824	-1.02277024368708	-0.922635052885931	-1.44636420182504	-1.21593798848138	-2.15025352507888	-2.06730225003994	-1.61072837742322
APCS:::AAG	-0.270414171215713	-0.648229389905045	-0.952580419986481	-0.471825194890894	-0.582163865432853	-0.944060163640486	0.65509070717929	0.479055466657504	0.904489630316047	0.292748875866263	0.557826550027672	2.12046102144013	2.19206195169599	2.25086222965947	2.24795523103927	2.21380791988768	-0.398027432732755	-0.417117970486056	-0.307269549644681	-0.57988047369432	-0.845610238620982	APCS	AAG	promoter_candidate	promoter_candidate465	0	0	0	1	1	0	1	1	-0.270414171215713	-0.648229389905045	-0.952580419986481	-0.471825194890894	-0.582163865432853	-0.944060163640486	0.65509070717929	0.479055466657504	0.904489630316047	0.292748875866263	0.557826550027672	2.12046102144013	2.19206195169599	2.25086222965947	2.24795523103927	2.21380791988768	-0.398027432732755	-0.417117970486056	-0.307269549644681	-0.57988047369432	-0.845610238620982
APCS:::CCT	-1.43871261353898	-1.3095907981252	-1.4207793040774	-1.38459413737305	-1.40799383753032	-1.50305226706821	-0.225104233986919	0.359188897062957	0.182013305108511	0.160636292685167	0.288807013890529	2.49168652932923	2.44860548253587	2.47113463593146	2.40294260005643	2.44514407048497	-1.33372641569991	-0.904571919472556	-1.44151929437725	-1.15453775184234	-1.05105948719189	APCS	CCT	promoter_candidate	promoter_candidate465	0	0	0	1	1	0	1	0	-1.43871261353898	-1.3095907981252	-1.4207793040774	-1.38459413737305	-1.40799383753032	-1.50305226706821	-0.225104233986919	0.359188897062957	0.182013305108511	0.160636292685167	0.288807013890529	2.49168652932923	2.44860548253587	2.47113463593146	2.40294260005643	2.44514407048497	-1.33372641569991	-0.904571919472556	-1.44151929437725	-1.15453775184234	-1.05105948719189
APOA1:::AAG	0.72898659903456	0.875460763586865	0.757163568493943	0.597236478815578	1.01541043995472	0.759952282771469	-0.0896928046901863	-0.567276550948319	-0.171556488641299	-0.185419380928842	-0.14981972846845	2.20868727964865	2.29997678578387	2.38948876341874	2.35433882585956	2.46495336005878	1.1134522815443	0.585833674510318	0.727780978355912	0.963992068768482	0.728030784318482	APOA1	AAG	promoter_candidate	promoter_candidate443	0	0	0	1	1	1	1	1	0.72898659903456	0.875460763586865	0.757163568493943	0.597236478815578	1.01541043995472	0.759952282771469	-0.0896928046901863	-0.567276550948319	-0.171556488641299	-0.185419380928842	-0.14981972846845	2.20868727964865	2.29997678578387	2.38948876341874	2.35433882585956	2.46495336005878	1.1134522815443	0.585833674510318	0.727780978355912	0.963992068768482	0.728030784318482
APOA1:::CCT	-0.089961121653795	0.16642711965523	0.135977224294937	0.246935502839433	0.02238159306768	0.439609266038729	-0.48778807953484	-0.860191925038058	-1.09333844414082	-1.37297263120263	-0.5647824566395	2.44974482703826	2.54108711092049	2.47510434406494	2.31643203889193	2.63329697728469	0.0846662622565665	-0.0139795544836308	0.135321932877833	-0.436476940382504	0.0119203755057883	APOA1	CCT	promoter_candidate	promoter_candidate443	0	0	0	1	1	1	0	1	-0.089961121653795	0.16642711965523	0.135977224294937	0.246935502839433	0.02238159306768	0.439609266038729	-0.48778807953484	-0.860191925038058	-1.09333844414082	-1.37297263120263	-0.5647824566395	2.44974482703826	2.54108711092049	2.47510434406494	2.31643203889193	2.63329697728469	0.0846662622565665	-0.0139795544836308	0.135321932877833	-0.436476940382504	0.0119203755057883
APOA2:::AAG	-0.658307059872233	-0.951275087148958	-0.495397576542913	-0.519441025432066	-0.697549079802159	-0.402224182734278	0.927223960506972	0.88523279679182	0.557159525945782	0.545876225910841	0.445363831042498	1.49834676364153	1.60681655527573	1.70115563948653	1.68800617673752	1.72036672342351	-0.611979345153246	-0.273424452552199	-0.57683422648502	-0.638509247169151	-0.461227436257512	APOA2	AAG	promoter_candidate	promoter_candidate445	0	0	0	1	1	0	1	1	-0.658307059872233	-0.951275087148958	-0.495397576542913	-0.519441025432066	-0.697549079802159	-0.402224182734278	0.927223960506972	0.88523279679182	0.557159525945782	0.545876225910841	0.445363831042498	1.49834676364153	1.60681655527573	1.70115563948653	1.68800617673752	1.72036672342351	-0.611979345153246	-0.273424452552199	-0.57683422648502	-0.638509247169151	-0.461227436257512
