L_DESeq2_Active	A_DESeq2_Active	S_DESeq2_Active	V_DESeq2_Active	A_1_ratio	A_1_L_ratio	A_2_ratio	A_2_L_ratio	A_3_ratio	A_3_L_ratio	A_4_ratio	A_4_L_ratio	A_5_ratio	A_5_L_ratio	A_6_ratio	A_6_L_ratio	S_1_ratio	S_1_L_ratio	S_2_ratio	S_2_L_ratio	S_3_ratio	S_3_L_ratio	S_4_ratio	S_4_L_ratio	S_5_ratio	S_5_L_ratio	L_1_ratio	L_1_L_ratio	L_2_ratio	L_2_L_ratio	L_3_ratio	L_3_L_ratio	L_4_ratio	L_4_L_ratio	L_5_ratio	L_5_L_ratio	V_1_ratio	V_1_L_ratio	V_2_ratio	V_2_L_ratio	V_3_ratio	V_3_L_ratio	V_4_ratio	V_4_L_ratio	V_5_ratio	V_5_L_ratio	A_1_ratio_scaled	A_2_ratio_scaled	A_3_ratio_scaled	A_4_ratio_scaled	A_5_ratio_scaled	A_6_ratio_scaled	S_1_ratio_scaled	S_2_ratio_scaled	S_3_ratio_scaled	S_4_ratio_scaled	S_5_ratio_scaled	L_1_ratio_scaled	L_2_ratio_scaled	L_3_ratio_scaled	L_4_ratio_scaled	L_5_ratio_scaled	V_1_ratio_scaled	V_2_ratio_scaled	V_3_ratio_scaled	V_4_ratio_scaled	V_5_ratio_scaled	A_mean_log_ratio	S_mean_log_ratio	L_mean_log_ratio	V_mean_log_ratio	A_order	S_order	L_order	V_order	FDR_active_A	FDR_active_S	FDR_active_L	FDR_active_V
FABP5:::AAG	1	1	1	1	3.90290353438709	1.96454780503122	3.05697761099643	1.61210598610689	6.46437799759928	2.69251156060792	4.73181889078273	2.24239485593259	3.69186905157803	1.88435138234735	4.789351403284	2.25983029257457	11.9924847055587	3.58405869450775	7.62218417404042	2.9302044682609	9.64070272277767	3.26913831011877	17.7360025190443	4.1486089751112	28.4536904838761	4.83054387914121	4.69311364884787	2.23054539721765	6.07276323536226	2.60235312255084	5.55052481042093	2.47262418688547	6.20766007333463	2.63404955882314	6.32717862996918	2.66156232683629	6.885416776388	2.78354398377635	7.50407832827082	2.90767488691754	11.1996895090367	3.48538683163613	4.94657805661121	2.30643084277602	5.06615424256164	2.34089100156508	1.75255717521875	1.39690084912875	2.3447611062927	1.87722341959359	1.65711470841432	2.09220595387832	3.7588900130685	3.26421662264928	3.58675241629372	4.47423730842834	5.18389119695383	2.06247677987299	2.46343548537485	2.33030055263861	2.53192345482742	2.60139057970061	2.94322979898168	3.11928647481866	3.53432774676984	2.31739715224125	2.5405558020236	1.85346053542107	4.05359751147874	2.3979053704829	2.89095939496701	115	15	38	63	1	1	1	1
FABP5:::CCT	1	1	1	1	2.25264646779877	1.17162091358471	2.09349585811295	1.06591406377403	4.32048720128067	2.1111940075831	3.77847373425369	1.91780359405343	3.14551294243442	1.65329529823817	1.06765672802557	0.0944478676428003	6.48514319624591	2.69713843048824	3.03673780479081	1.60252235004058	5.05181571612083	2.33680201238601	5.79488736195719	2.53478061913941	5.24127817913254	2.38991868157736	3.56479796211499	1.83382031304657	3.88940412806626	1.9595491456145	3.55690559482323	1.83062268379313	3.68183683707146	1.88042569416104	3.91382145768568	1.96857794401106	4.19444629845857	2.0684803755778	3.71581993053464	1.89368059008999	1.65526629771043	0.727063335147779	3.44314534361313	1.78372708189073	4.31307658317088	2.10871733285422	0.959630283772236	0.850708926795892	1.76344355326789	1.55263215771442	1.42605862430515	-0.0731764710534534	2.87196974904899	1.93653450442896	2.65441611856096	2.86040895245655	2.74326599938998	1.66575169570192	1.8206315084385	1.68829904954627	1.77829959016532	1.90840619687538	2.22816619078313	2.10529217799111	0.776004250281493	1.79469339135596	2.30838213331275	1.07988284580036	2.61331906477709	1.77227760814548	1.84250762874489	238	112	114	195	1	1	1	1
FAM166B:::AAG	1	1	1	1	1.18434279898248	0.244086718477543	1.4470182255163	0.533083093048902	1.31324361631026	0.393134571555328	1.64267271302509	0.716045065600976	1.64528870339367	0.718340759893055	1.42682914196589	0.512812587233821	1.06079485925223	0.0851456890951057	1.1195340175554	0.162898365808064	0.984827141137956	-0.0220575728643754	0.831978312027406	-0.265382174139175	1.03099801646734	0.0440415571138976	1.02462028448001	0.0350893583232723	0.986636891541793	-0.0194088624410885	1.07066722951163	0.0985101505525802	1.03296684977587	0.0467939556246914	1.04094673491693	0.0578962480443955	1.2097229521367	0.274676682753055	1.31962362938388	0.400126516366293	1.48991288394354	0.575227977951257	1.18821656820333	0.248797810379328	1.14352959723435	0.19349370657217	0.0320960886650738	0.317877956070768	0.0453841172401139	0.350873629261974	0.491104085960029	0.345188248537568	0.259977007655854	0.496910520196451	0.295556533310575	0.060246159177967	0.397388874926515	-0.132979259021382	-0.158326499617084	-0.0438134836942807	-0.0553321483710246	-0.00227549909128523	0.434362497958386	0.611738104267417	0.624168893084971	0.259764119844561	0.393158507030697	0.263754020955921	0.302015819053473	-0.0785453779590114	0.464638424437206	427	509	605	451	1	1	1	1
FAM166B:::CCT	1	1	1	1	0.891059792342116	-0.166405851444108	1.2096792749171	0.274624593102636	1.04393997105902	0.0620387560214312	1.01457458332601	0.0208749242759385	1.06324205217514	0.0884700707357295	1.06679516666629	0.0932831935913001	0.601631737003672	-0.733047421472002	0.806187707442309	-0.310812309400211	0.664118119268547	-0.590488234448296	0.634375583355605	-0.656590851036017	0.578910087317111	-0.788588799616854	0.841502498400441	-0.24896053999931	0.780712846699872	-0.357136085341779	0.827855198160883	-0.272549649824756	0.793015512722199	-0.334579007131514	0.804745549546138	-0.313395401644143	1.07366043350549	0.102537784423523	0.892034611441308	-0.16482840628215	0.743128146346908	-0.428317081757282	0.994225716099165	-0.00835467516254224	1.07320096496293	0.10192025690321	-0.378396481256577	0.0594194561245018	-0.285711698293783	-0.344296512063063	-0.138766603197296	-0.0743411451049536	-0.558216102911253	0.0231998449881752	-0.272874128273346	-0.330962517718875	-0.435241481804237	-0.417029157343964	-0.496053722517775	-0.414873284071617	-0.43670511112723	-0.373567148779823	0.262223599628853	0.0467831816189737	-0.379376166623568	0.00261163430269074	0.301585057361737	-0.193682163965195	-0.314818877143907	-0.427645684768082	0.0467654612577373	540	635	729	540	1	1	1	1
FAM99A:::AAG	0	0	0	0	0.0598895499800241	-4.06155189806665	0.133028921680621	-2.9101881602198	0.534376045228383	-0.904072758117337	0.624220862265841	-0.679871520096581	0.149998678258537	-2.73697830668791	0.710957998513601	-0.492163763067999	0.16895012113074	-2.56533071002841	0.0660023816695792	-3.92133810529005	0.390463207371584	-1.35674148261055	0.195384551908204	-2.35561168984544	0.154265497431985	-2.69651266583556	0.449829621827742	-1.15254942742021	0.486595257957381	-1.03920583411514	0.465810604714913	-1.10218461035048	0.504364575398939	-0.987461144936948	0.490436816891051	-1.02786080926729	0.244910238929727	-2.0296750051653	0.923929609308072	-0.114145152521477	0.416320391635608	-1.2642338705647	0.146582002787061	-2.77022011340569	0.55752639605374	-0.842887983927365	-4.27354252787912	-3.12539329719794	-1.25182321243255	-1.04504295643558	-2.96421498062093	-0.659788101764252	-2.39049939146766	-3.58732595090167	-1.0391273764356	-2.02998335652829	-2.34316534802295	-1.32061804476486	-1.17812347129114	-1.24450824459734	-1.08958724893266	-1.08803255640297	-1.86998918995997	0.0974664353796476	-1.21529295543099	-2.75925380394045	-0.643223183468838	-2.21996751272173	-2.27802028467124	-1.1841739131978	-1.27805853948412	1279	1248	973	860	0	0	0	0
FAM99A:::CCT	0	0	0	0	0.199101322318772	-2.32842529222975	0.149235623578671	-2.7443361368696	0.145344891249988	-2.78244773203266	0.22350966400191	-2.1615908835852	0.184323827631958	-2.43968551396505	0.479958579992482	-1.05901818700738	0.0805836128184313	-3.63336970225305	0.0325774848998861	-4.93998096290717	0.320750698765821	-1.64047568661095	0.0640881390345576	-3.96379881170428	0.450981982061618	-1.14885829978723	0.25086355984763	-1.99502517314468	0.302789994357779	-1.72361056238047	0.264908261301628	-1.9164352592846	0.26058764733007	-1.94015939761997	0.261586386216258	-1.93464063451529	0.0591592445576403	-4.07925255991896	0.236879780877524	-2.07777303380441	0.0931933551122577	-3.42362909850414	0.159034852393226	-2.65258512896955	0.0854096010614347	-3.54945793462266	-2.54041592204222	-2.95954127384773	-3.13019818634788	-2.5267623199242	-2.66692218789808	-1.22664252570363	-3.4585383836923	-4.60596880851879	-1.322861580436	-3.63817047838713	-0.795510981974613	-2.16309379048933	-1.86252819955647	-2.05875889353146	-2.04228550161568	-1.99481238165097	-3.91956674471363	-1.86616144590329	-3.37468818337042	-2.64161881950431	-3.34979313416413	-2.50841373596062	-2.76421004660177	-2.02429575336878	-3.03036566553116	1400	1423	1287	1540	0	0	0	0
FBLN5:::AAG	0	0	0	0	0.385665437134547	-1.37457823569508	0.49772225626884	-1.0065871945295	0.581332156506897	-0.782565381139658	0.561229785480216	-0.833336517461457	0.513644583069323	-0.961157664659348	0.576848048298033	-0.793736756670856	0.189557969618452	-2.39928898162694	0.141394377847113	-2.82220333834219	0.267657372667757	-1.90154070240738	0.254539023796301	-1.97404123968069	0.301828570821709	-1.72819871834067	0.44761883664178	-1.15965734597727	0.451238610117283	-1.14803757803369	0.447685287584325	-1.15944318758604	0.462251463506109	-1.11325020762206	0.481034660049572	-1.05578724646352	0.310015994611649	-1.68958544470515	0.467991782685298	-1.09544489666682	0.430906143941341	-1.21455442607352	0.419962653364406	-1.2516670579522	0.400227499240829	-1.32110779807001	-1.58656886550755	-1.22179233150764	-1.13031583545487	-1.19850795380046	-1.18839433859237	-0.96136109536711	-2.2244576630662	-2.48819118395381	-1.58392659623243	-1.64841290636355	-1.37485140052805	-1.32772596332192	-1.28695521520969	-1.3017668218329	-1.21537631161778	-1.1159589935992	-1.52989962949982	-0.883833308765698	-1.16561351093981	-1.24070074848697	-1.12144299761148	-1.21449007003833	-1.86396795002881	-1.2495566611163	-1.18829803906076	849	1085	1001	827	0	0	0	0
FBLN5:::CCT	0	0	0	0	0.314522761817715	-1.66876366705699	0.311323782433673	-1.68351230449671	0.314538363141517	-1.66869210659461	0.326302464341553	-1.61571821171774	0.338673439818984	-1.56203324576989	0.284858998476488	-1.81168011433315	0.132296343867078	-2.91815490294363	0.25780184230668	-1.95566552134601	0.0757939589681136	-3.72177332441341	0.203960477324086	-2.29363847549777	0.122583166394624	-3.02816721884748	0.229198885591157	-2.12532806543486	0.207763421532995	-2.26698641667081	0.210924910025608	-2.24519860882056	0.208430170447657	-2.26236397079879	0.202097244010043	-2.30687844699532	0.301295600356828	-1.73074848863182	0.285034920662651	-1.81078941497632	0.20944937430919	-2.25532652045794	0.430500330100854	-1.21591375102905	0.263416667611702	-1.92458146030292	-1.88075429686946	-1.89871744147484	-2.01644256090983	-1.98088964805674	-1.78926991970292	-1.97930445302941	-2.74332358438289	-1.62165336695762	-3.40415921823846	-1.96801014218063	-2.67481990103486	-2.29339668277952	-2.40590405384681	-2.38752224306742	-2.3644900747945	-2.367050194131	-1.57106267342648	-1.59917782707519	-2.20638560532423	-1.20494744156381	-1.7249166598444	-1.9242297200072	-2.48239324255889	-2.36367264972385	-1.66129804144682	1141	1331	1395	1001	0	0	0	0
FBP1:::AAG	1	1	1	1	2.56302174019011	1.35784571598081	2.42135746007491	1.27581607719278	1.75519048457652	0.811627609584669	1.29784383185598	0.376116795847371	1.11977191420175	0.163204900353753	2.80782150067171	1.48945122329165	0.477156325367009	-1.06746609724397	0.230440681641907	-2.11753266446954	1.24783983521967	0.319432770928569	3.07345607368638	1.6198618659951	1.15218569093438	0.204373246121761	2.66927270001211	1.41644670257912	2.98023202559996	1.57542465590604	3.63233552805259	1.86089747418712	3.54336778357413	1.82512121764386	3.68316663422602	1.88094666928036	1.37550198485404	0.459958221469469	1.82759197873421	0.869944015712306	7.7638762493852	2.9567771227114	0.941686319577371	-0.0866815239604674	1.97188808133138	0.979577670838422	1.14585508616834	1.06061094021465	0.463877155269454	0.010945359508369	-0.0640317735792721	1.3218268845954	-0.892634778683224	-1.78352051008115	0.637046877103519	1.94549019931224	0.557720563934379	1.24837808523446	1.43650701873004	1.71857383994026	1.72299511364815	1.82077492214468	0.619644036674799	1.08155560361343	3.00571803784511	-0.0757152144952343	1.17924247129695	0.65651394202949	0.0928204703171513	1.58944579593952	1.16208898698701	338	551	144	305	1	1	1	1
FBP1:::CCT	1	0	0	1	0.861105120732179	-0.215738727298063	0.296420192546636	-1.75428436554784	1.18251287620891	0.241855892944462	1.82490298847003	0.867819772610077	0.934392774814926	-0.0978989762548095	1.261468671968	0.335104378048158	1.72246411706906	0.78447392855178	0.107808582650794	-3.21345605914524	1.04673124161941	0.06589106389609	1.12016149135562	0.163706737624643	0.637459255908583	-0.64959496182118	2.47569400866537	1.30783301105409	2.51749969748611	1.33199160487146	2.58153967041107	1.36823176810337	2.40188648810802	1.26416797164586	2.52560638682215	1.33662981409463	1.2390764328659	0.309265183374823	1.09128843574151	0.126032467212925	2.91470990477324	1.54335230202902	1.33966077655678	0.421867733567009	1.31481098099354	0.394855410632449	-0.427729357110532	-1.96948950252598	-0.105894561370752	0.502648336271075	-0.325135650187835	0.167480039351904	0.959305247112528	-2.87944390475686	0.383505170071041	0.489335070941785	-0.296247644008562	1.13976439370944	1.19307396769546	1.22590813385651	1.16204186765014	1.27645806695894	0.468950998580154	0.337644055114049	1.59229321716274	0.432834043032242	0.594520211090976	-0.359686782595353	-0.268709212128013	1.1994492859741	0.685248504996031	579	623	224	404	1	1	1	1
FBP2:::AAG	0	0	1	0	0.42637415219807	-1.22980811369918	0.570531772036468	-0.809620864669424	0.477129424810849	-1.06754743409506	0.516151089578483	-0.954134656604893	0.46387798249734	-1.1081827231461	0.436583628498853	-1.19567006333639	0.765247414309698	-0.386001829841241	0.662746447938397	-0.593471062054944	0.725472433967134	-0.463007298148021	1.02554673977096	0.0363932448154781	0.892523846534713	-0.164037379171089	0.558768763592899	-0.839676721722668	0.637289602869983	-0.649978970949283	0.634078012587581	-0.65726774435019	0.636479379382946	-0.651814320342608	0.648119352228124	-0.625668582684513	0.225753453761995	-2.14718003547718	0.224593849810315	-2.15460967280175	0.39613065102052	-1.33595175929878	0.41213111488698	-1.27882470722482	0.440943574511844	-1.1813340422343	-1.44179874351165	-1.02482600164756	-1.41529788841028	-1.31930609294389	-1.33541939707912	-1.36329440203265	-0.211170511280493	-0.259458907666558	-0.14539319197307	0.36202157813262	0.189309938641529	-1.00774533906732	-0.788896608125278	-0.799591378597051	-0.753940424338324	-0.685840329820193	-1.98749422027185	-1.94299808490063	-1.28701084416507	-1.26785839775959	-0.981669241775777	-1.31665708760419	-0.0129382188291944	-0.807202815989634	-1.49340615777458	877	579	842	935	0	1	0	0
FBP2:::CCT	0	0	1	0	0.391414063826426	-1.35323250078232	0.300903283446629	-1.73262824548988	0.332868208097812	-1.58697700815765	0.417450678954213	-1.26032233905261	0.394388769307645	-1.34230962505505	0.421170492009434	-1.24752373288965	0.809825603630487	-0.30431683857736	0.648262110574719	-0.625350841702527	0.548334186955356	-0.866872670836081	0.636311652414686	-0.652194553799142	0.68789875390472	-0.539731852617334	0.356623052418849	-1.48752813186996	0.332285393549168	-1.58950521779881	0.315929667210014	-1.66232467591872	0.320819977526121	-1.6401641133798	0.326068848663133	-1.61675147663426	0.191137772828961	-2.38731518162682	0.182736335267414	-2.45216456711737	0.397252937806559	-1.33187020610455	0.322722395041407	-1.63163439901442	0.182836934948284	-2.45137055575936	-1.56522313059479	-1.94783338246802	-1.93472746247287	-1.62549377539161	-1.56954629898807	-1.4151480715859	-0.129485520016611	-0.29133868731414	-0.54925856466113	-0.326566220482	-0.186384534804716	-1.65559674921462	-1.7284228549748	-1.80464831016558	-1.74229021737551	-1.67692322376994	-2.22762936642149	-2.24055297921625	-1.28292929097084	-1.62066808954919	-2.25170575530083	-1.67632868691688	-0.29660670545572	-1.72157627110009	-1.92469709629172	1020	630	1164	1121	0	1	0	0
FBXO32:::AAG	1	1	1	1	3.00556202493991	1.58763479285936	3.29728465317757	1.72127843963213	3.06255811455954	1.61473722070014	3.65201121846312	1.86869119708452	3.87321626328057	1.9535320573311	4.14780593667366	2.05234839638161	8.42631751908655	3.07490228031754	7.62207176854959	2.93018319246432	6.23127057882957	2.63952636403261	3.94256516738339	1.97913460178403	3.90734477675474	1.9661885618355	2.97920865369273	1.57492916860462	3.72361834451859	1.89670521019876	4.26655682287054	2.09307226224933	4.10230194887473	2.0364336849216	3.96950266172965	1.98895826369	3.47076240965683	1.79525260914762	1.83622589325328	0.876743550597897	3.02619348513404	1.59750423181093	3.80312198213774	1.92718421301607	2.97022446112458	1.57057196022303	1.37564416304689	1.50607330265399	1.26698676638493	1.50351976074552	1.72629538339808	1.88472405768536	3.24973359887828	3.26419534685271	2.95714047020756	2.30476293510118	2.31953587964812	1.40686055125997	1.75778757302277	1.95074862800246	1.93430758092588	1.92878651655432	1.95493842435295	1.08835513849902	1.64644514694465	1.93815052248131	1.77023676068155	1.54387390565246	2.81907364613757	1.79569816995308	1.6796251985919	167	91	110	213	1	1	1	1
FBXO32:::CCT	1	1	1	1	2.40035953574599	1.26325051482933	2.63865767066314	1.39980419307718	3.23694661994319	1.69463357445094	4.07740379253239	2.02765083655117	2.79117536332696	1.48087276856536	2.32117793957045	1.21485712272372	1.72873185873085	0.789714111849316	3.06199837442095	1.61447351692801	4.98296331603304	2.31700395311596	1.74844544433355	0.80607278121301	2.45581495426503	1.29620185768618	2.60050096771199	1.37878957479742	2.86589067942773	1.51898357845717	2.91890360006849	1.54542656507119	2.99188929150069	1.58105679235191	2.77752610924006	1.47380047326841	2.59837809036309	1.37761137281977	1.92779593870281	0.946952347313578	2.20059224297608	1.13789184694035	3.01926003186534	1.59419501340255	2.4895081528521	1.31586074007158	1.05125988501686	1.18459905609904	1.34688312013572	1.66247940021216	1.25363609463234	1.04723278402747	0.964545430410065	1.9484856713164	2.63461805929091	1.13170111453015	1.6495491754988	1.21072095745277	1.38006594128117	1.40310293082433	1.4789306883562	1.41362872613273	1.5372971880251	1.1585639352147	1.18683276207406	1.60516132286778	1.5155255405301	1.25768172335393	1.66577989020927	1.37728984880944	1.40067614974235	210	237	181	259	1	1	1	1
FCN3:::AAG	0	0	0	0	0.440767258593086	-1.18191103436247	0.405617048508235	-1.3018098032922	0.400856215607309	-1.31884325029936	0.432746226176191	-1.20840685646387	0.379393071891236	-1.39823476099674	0.398174113953077	-1.32852866309427	0.269315786098403	-1.89262929817664	0.398697858455103	-1.32663223874826	0.204714457820014	-2.28831509956722	0.266171446422107	-1.90957228064244	0.29088098067272	-1.7814991263494	0.440554404625187	-1.18260790448994	0.450166467350106	-1.15146949964453	0.448504593632157	-1.1568053334298	0.446390364920804	-1.1636222071266	0.469131832683497	-1.09193469745044	0.282136745552812	-1.82553351980231	0.3165929556254	-1.65929893984614	0.333975475788524	-1.58218592709007	0.262657278612115	-1.92874653067988	0.247284923309691	-2.0157538120111	-1.39390166417494	-1.51701494027034	-1.66659370461457	-1.57357829280287	-1.62547143492977	-1.49615300179053	-1.71779797961589	-0.992620084359872	-1.97070099339227	-1.5839439473253	-1.42815180853678	-1.35067652183459	-1.29038713682053	-1.29912896767666	-1.26574831112232	-1.15210644458612	-1.66584770459698	-1.44768735194502	-1.53324501195635	-1.91778022121465	-1.81608901155257	-1.54545217309717	-1.53864296264602	-1.27160947640804	-1.67612986025312	963	970	1007	1006	0	0	0	0
FCN3:::CCT	0	0	0	0	0.217620563929162	-2.20011320522524	0.241876772906635	-2.0476558589358	0.218103735167168	-2.19691361761385	0.246282184531683	-2.02161582440896	0.27282401175471	-1.87395747063173	0.266499773212949	-1.90779378961283	0.201938092285674	-2.30801501795704	0.127690184009178	-2.96928047059526	0.187189578611144	-2.41742797676376	0.0964316483702439	-3.37434948052418	0.146423682588618	-2.7717791806784	0.204464719280247	-2.29007616962036	0.205022526407083	-2.28614566344758	0.184362001088826	-2.43938676281801	0.181007306200934	-2.46588016328539	0.187614668374369	-2.41415546765412	0.144449154075224	-2.79136633968717	0.226011259426102	-2.14553344829303	0.220162413274164	-2.1833599057831	0.258693612106659	-1.95068366473725	0.0969373011303935	-3.36680427335251	-2.41210383503771	-2.26286099591393	-2.54466407192906	-2.38678726074796	-2.10119414456475	-2.07541812830908	-2.13318369939629	-2.63526831620687	-2.09981387058881	-3.04872114720704	-2.41843186286579	-2.45814478696502	-2.42506330062358	-2.58171039706487	-2.56800626728111	-2.4743272147898	-2.63168052448184	-1.93392186039191	-2.13441899064939	-1.93971735527202	-3.16713947289399	-2.29717140608375	-2.46708377925296	-2.50145039334488	-2.36137564073783	1313	1328	1434	1331	0	0	0	0
FCN3_ATG:::AAG	0	0	0	0	0.434799177923987	-1.20157888222708	0.422386593558494	-1.24336405023271	0.582461492015782	-0.779765422140657	0.477209630544071	-1.06730493660281	0.474569913459164	-1.07530745469924	0.407462328048824	-1.29526141382461	0.288852229330672	-1.79159646560003	0.274073482770763	-1.86736534397923	0.24893699245773	-2.00614746171678	0.287771835013279	-1.79700269625966	0.199931682636733	-2.32242098468045	0.494460924091171	-1.01607158168335	0.53227670455686	-0.909751667748002	0.489060804409425	-1.03191424981924	0.491504602640282	-1.02472316830071	0.531008515101816	-0.91319309902429	0.254773744749267	-1.97271148397958	0.297894778871578	-1.747125256839	0.298826298074333	-1.74262097744319	0.331817231701369	-1.59153928561411	0.208971315680156	-2.25862316964363	-1.41356951203955	-1.45856918721084	-1.12751587645587	-1.43247637294181	-1.30254412863227	-1.46288575252086	-1.61676514703928	-1.53335318959085	-1.68853335554183	-1.47137436294252	-1.96907366686783	-1.184140199028	-1.048669304924	-1.1742378840661	-1.12684927229643	-0.973364846159971	-1.81302566877425	-1.53551366893787	-1.69368006230948	-1.58057297614887	-2.05895836918511	-1.3662601383002	-1.65581994439646	-1.1014523012949	-1.73635014907112	900	1008	948	1034	0	0	0	0
FCN3_ATG:::CCT	0	0	0	0	0.235054043239996	-2.0889355978821	0.250271879827361	-1.99843189380381	0.222473938343803	-2.16829175307498	0.266768642507406	-1.90633900092033	0.267093874004454	-1.90458120781268	0.144774106184371	-2.78812450503504	0.19102914857953	-2.38813530320938	0.126153390022831	-2.98674911962021	0.0875607473791819	-3.51357192100692	0.131608206747049	-2.92567864028145	0.102383454131565	-3.28794551012626	0.225933461681914	-2.14603013921827	0.235452510321699	-2.08649199060048	0.204976830260778	-2.28646725226406	0.209925329817188	-2.25205184061135	0.20988252890774	-2.25234601642887	0.179250379339422	-2.47995192284708	0.178062691013822	-2.48954283071004	0.199062973312567	-2.32870319721447	0.202400617333886	-2.30471440454299	0.305829246510789	-1.70920171638186	-2.30092622769457	-2.21363703078195	-2.51604220739019	-2.27151043725933	-2.1318178817457	-2.95574884373129	-2.21330398464863	-2.65273696523182	-3.19595781483197	-2.60005030696431	-2.93459819231364	-2.31409875656292	-2.22540962777648	-2.42879088651092	-2.35417794460706	-2.31251776356455	-2.32026610764175	-2.27793124280892	-2.27976228208076	-2.29374809507776	-1.50953691592333	-2.39828043810051	-2.71932945279807	-2.32699899580439	-2.1362489287065	1353	1415	1380	1225	0	0	0	0
FGA:::AAG	1	0	0	0	0.349710189503877	-1.51576826244182	0.275252867727018	-1.86117050027485	0.298914739216147	-1.74219405812638	0.168457421596124	-2.56954410534688	0.310032367485281	-1.68950925366896	0.203606525137846	-2.29614429755448	0.238007362636808	-2.07092189162593	0.0500131829033352	-4.32154776683812	0.189047882018124	-2.40317640858293	0.179585363537698	-2.47725832171279	0.302385717638739	-1.72553809546849	1.34907824602177	0.431974026472884	1.55808181034918	0.63977098711355	1.52229490930242	0.606247874592806	1.66407521435955	0.734720643173234	1.57789119536509	0.657997726695385	0.088158854150421	-3.50375071725232	0.263127766220834	-1.92616459980248	0.129603559346438	-2.9478227548983	0.32262517933468	-1.63206905663032	0.347512571896924	-1.52486292400009	-1.72775889225428	-2.07637563725298	-2.08994451244159	-2.93471554168588	-1.91674592760198	-2.46376863625073	-1.89609057306518	-3.98753561244973	-2.08556230240798	-2.15162998839565	-1.37219077765587	0.263905409128229	0.500853349937554	0.463924240345945	0.632594539177518	0.597825979559704	-3.34406490204699	-1.71455301190136	-2.89888183976459	-1.62110274716509	-1.32519812354156	-2.20155152458124	-2.29860185079488	0.49182070362979	-2.18076012488392	1272	1258	427	1242	0	0	1	0
FGA:::CCT	1	0	0	0	0.209984016080022	-2.25164858032797	0.232418686896641	-2.10520202610496	0.304087752422971	-1.71744038399208	0.270308149684928	-1.88732308566815	0.294190706562048	-1.76517642208325	0.251070218070746	-1.99383718849965	0.460487692730671	-1.11876549638552	0.410015102579916	-1.28625104365453	0.0452917678253597	-4.46460733810795	0.11812968237669	-3.08155657945632	0.285412964956532	-1.80887722379597	1.89075378896928	0.918961510004065	1.93601625484823	0.953091065572466	1.777325405932	0.829707844869966	1.78362484015497	0.834812197004223	1.8604470542085	0.895649333910219	0.159476152767192	-2.64858738786713	0.298299477710948	-1.74516664320983	0.209107405251902	-2.25768394098941	1.02661183028304	0.0378907908241176	0.0985677896406913	-3.34273991556089	-2.46363921014044	-2.32040716308309	-2.0651908383073	-2.25249452200715	-1.99241309601628	-2.1614615271959	-0.94393417782477	-0.952238889266145	-4.14699323193299	-2.75592824613917	-1.45552990598335	0.75089289265941	0.81417342839647	0.687384210623105	0.732686093008507	0.835477586774538	-2.4889015726618	-1.53355505530871	-2.2087430258557	0.0488571002893507	-3.14307511510237	-2.20926772612503	-2.05092489022929	0.764122842292406	-1.86508353372784	1274	1167	346	1094	0	0	1	0
FGB:::AAG	1	0	0	0	0.415454745966182	-1.2672367570634	0.529577417662182	-0.91708649109835	0.405107625795419	-1.30362285213977	0.426944491669932	-1.22787958194585	0.470559363879329	-1.08755135584038	0.465231378667512	-1.10397968870111	0.346221202528338	-1.53023401707524	0.0175153775040178	-5.83523410729816	0.0442135724675462	-4.49936688065837	0.0328505933735166	-4.92793675988775	0.0175153775040178	-5.83523410729816	0.930197079072471	-0.104391685248744	1.19617995688066	0.258434449209185	1.18278678592062	0.242190030889707	1.25188779495444	0.324105261218603	1.13654891572138	0.184659777380569	0.185589049127075	-2.42981650961673	0.0523501520703432	-4.2556624617722	0.260941480701764	-1.93820179371434	0.054359217897833	-4.20133149053172	0.175649493868156	-2.509228675429	-1.47922738687587	-1.13229162807648	-1.65137330645499	-1.59305101828485	-1.3147880297734	-1.27160402739736	-1.35540269851449	-5.50122195290978	-4.18175277448342	-4.60230842657061	-5.48188678948555	-0.272460302593398	0.119516812033189	0.0998663966428462	0.221979157222887	0.124488030244888	-2.2701306944114	-4.04405087387107	-1.88926087858062	-4.19036518106649	-2.30956387497047	-1.40705589947716	-4.22451452839277	0.0586780187100824	-2.94067430058001	911	1567	548	1523	0	0	1	0
